Stock_Level_s,Service_Level_alpha,Max_Lambda_Capacity
19,0.91,13.465660423036317
19,0.92,13.244491262326584
19,0.93,13.00419938351228
19,0.94,12.739396657271795
19,0.95,12.441952191667815
19,0.96,12.098663180821172
19,0.97,11.685689189019055
19,0.98,11.152004929461203
19,0.99,10.34572103112862
20,0.5,19.66767242330566
20,0.51,19.556863028904736
20,0.52,19.44640214961107
20,0.53,19.336220635137988
20,0.54,19.226249776522685
20,0.55,19.11642100549376
20,0.56,19.006665592059186
20,0.57,18.89691433679714
20,0.58,18.787097254173474
20,0.59,18.677143242966896
20,0.6,18.566979739542308
20,0.61,18.456532349264457
20,0.62,18.345724450765587
20,0.63,18.234476767050687
20,0.64,18.122706896507264
20,0.65,18.010328795744343
20,0.66,17.897252204760623
20,0.67,17.783382003166228
20,0.68,17.668617483961608
20,0.69,17.552851528591198
20,0.7,17.435969663475472
20,0.71,17.31784897376988
20,0.72,17.198356844412015
20,0.73,17.07734949120835
20,0.74,16.95467023524037
20,0.75,16.830147461492228
20,0.76,16.703592186276826
20,0.77,16.574795136285058
20,0.78,16.443523212784196
20,0.79,16.309515174556147
20,0.8,16.172476318029467
20,0.81,16.032071855859087
20,0.82,15.887918585446524
20,0.83,15.739574280192173
20,0.84,15.586524002515437
20,0.85,15.42816218622433
20,0.86,15.26376879518755
20,0.87,15.092477012003508
20,0.88,14.913228524121239
20,0.89,14.724710147149386
20,0.9,14.525261465272756
20,0.91,14.312735768207425
20,0.92,14.084282352836004
20,0.93,13.835989208574901
20,0.94,13.562261007191632
20,0.95,13.254651598346559
20,0.96,12.899441317269499
20,0.97,12.471845469523467
20,0.98,11.918787015191818
20,0.99,11.082130626487643
21,0.5,20.6676237063105
21,0.51,20.554019239060654
21,0.52,20.44076157094341
21,0.53,20.327779800961434
21,0.54,20.215003454191585
21,0.55,20.10236217323187
21,0.56,19.989785407600294
21,0.57,19.877202097468604
21,0.58,19.764540347947584
21,0.59,19.65172708988608
21,0.6,19.538687722792332
21,0.61,19.425345735019437
21,0.62,19.311622295757296
21,0.63,19.19743581261552
21,0.64,19.082701447632438
21,0.65,18.96733058336119
21,0.66,18.85123022920854
21,0.67,18.734302356362583
21,0.68,18.616443147345933
21,0.69,18.49754214334532
21,0.7,18.377481268829804
21,0.71,18.25613370835572
21,0.72,18.13336260456687
21,0.73,18.009019538827623
21,0.74,17.882942746116314
21,0.75,17.75495500298721
21,0.76,17.624861110496735
21,0.77,17.492444871459426
21,0.78,17.357465431044414
21,0.79,17.2196528083499
21,0.8,17.078702389464553
21,0.81,16.93426807253033
21,0.82,16.785953641577706
21,0.83,16.63330178142984
21,0.84,16.475779903692167
21,0.85,16.312761589534812
21,0.86,16.14350189451861
21,0.87,15.967103876061188
21,0.88,15.78247226672761
21,0.89,15.588247802578698
21,0.9,15.38271150502266
21,0.91,15.163640537797383
21,0.92,14.928082516404888
21,0.93,14.67198500333843
21,0.94,14.38955039494067
21,0.95,14.072024748341315
21,0.96,13.705183729983034
21,0.97,13.263320542272723
21,0.98,12.691354197554059
21,0.99,11.825047338913192
22,0.5,21.667579489831947
22,0.51,21.551246955546933
22,0.52,21.435259542987154
22,0.53,21.31954464171178
22,0.54,21.20403005245051
22,0.55,21.08864367081505
22,0.56,20.973313168700052
22,0.57,20.857965669659492
22,0.58,20.742527414370286
22,0.59,20.626923412029516
22,0.6,20.511077073164607
22,0.61,20.394909818851893
22,0.62,20.278340660718065
22,0.63,20.161285745314878
22,0.64,20.0436578554755
22,0.65,19.925365860036248
22,0.66,19.806314101782384
22,0.67,19.686401711575016
22,0.68,19.565521834239192
22,0.69,19.44356074881064
22,0.7,19.320396861977727
22,0.71,19.195899548785942
22,0.72,19.069927808584634
22,0.73,18.942328696370023
22,0.74,18.812935479537906
22,0.75,18.68156545680667
22,0.76,18.54801735858899
22,0.77,18.412068224794886
22,0.78,18.27346962466638
22,0.79,18.131943040463085
22,0.8,17.987174177743885
22,0.81,17.838805882264197
22,0.82,17.686429225872555
22,0.83,17.529572153674696
22,0.84,17.367684834118013
22,0.85,17.20012047678319
22,0.86,17.026109802824177
22,0.87,16.844726437662356
22,0.88,16.65483900810551
22,0.89,16.455043227818106
22,0.9,16.243562896700258
22,0.91,16.018100792776842
22,0.92,15.775605169797158
22,0.93,15.511886359305596
22,0.94,15.220949073347075
22,0.95,14.89373854043098
22,0.96,14.515537132730877
22,0.97,14.059736631965011
22,0.98,13.469296756751131
22,0.99,12.574012691412372
23,0.5,22.667539177878634
23,0.51,22.548540983328113
23,0.52,22.429886269225335
23,0.53,22.31150075416739
23,0.54,22.193310553342027
23,0.55,22.07524185467639
23,0.56,21.957220592418413
23,0.57,21.83917211434227
23,0.58,21.721020838586746
23,0.59,21.60268989586003
23,0.6,21.48410075236368
23,0.61,21.365172808288033
23,0.62,21.24582296608956
23,0.63,21.12596516195057
23,0.64,21.00550985280793
23,0.65,20.884363450073224
23,0.66,20.762427689593046
23,0.67,20.63959892543558
23,0.68,20.515767332637182
23,0.69,20.390816000965142
23,0.7,20.264619897872265
23,0.71,20.13704467389805
23,0.72,20.00794527749008
23,0.73,19.87716433814393
23,0.74,19.74453026629643
23,0.75,19.60985500473045
23,0.76,19.472931348208636
23,0.77,19.333529724010848
23,0.78,19.19139429366065
23,0.79,19.0462381919693
23,0.8,18.897737658547733
23,0.81,18.745524731539703
23,0.82,18.58917805188575
23,0.83,18.42821115079255
23,0.84,18.26205733431494
23,0.85,18.090049889801406
23,0.86,17.91139574014461
23,0.87,17.725139726419915
23,0.88,17.53011516311699
23,0.89,17.324873729447653
23,0.9,17.107583257434914
23,0.91,16.875873766192846
23,0.92,16.626596316473893
23,0.93,16.355426997546754
23,0.94,16.056177131433714
23,0.95,15.71949763334853
23,0.96,15.330188226354213
23,0.97,14.860758635433964
23,0.98,14.252251115417504
23,0.99,13.328619560220604
24,0.5,23.667502275226315
24,0.51,23.545896731275647
24,0.52,23.42463306042892
24,0.53,23.303635346316664
24,0.54,23.182828054884
24,0.55,23.06213570313827
24,0.56,22.94148252507799
24,0.57,22.820792130901676
24,0.58,22.69998715540506
24,0.59,22.57898889118933
24,0.6,22.45771690190948
24,0.61,22.336088610274885
24,0.62,22.214018854851894
24,0.63,22.09141940888315
24,0.64,21.968198453293013
24,0.65,21.84425999474595
24,0.66,21.719503218002885
24,0.67,21.5938217597988
24,0.68,21.46710288893827
24,0.69,21.339226574135107
24,0.7,21.210064417124894
24,0.71,21.07947842350969
24,0.72,20.947319577323427
24,0.73,20.813426176987228
24,0.74,20.677621879543562
24,0.75,20.53971338596766
24,0.76,20.39948768176557
24,0.77,20.25670872229554
24,0.78,20.111113418873206
24,0.79,19.962406736217304
24,0.8,19.81025564895034
24,0.81,19.65428161685554
24,0.82,19.494051113419154
24,0.83,19.32906356114775
24,0.84,19.158735760399512
24,0.85,18.98238149727771
24,0.86,18.799184398754
24,0.87,18.608161128429437
24,0.88,18.408110432033038
24,0.89,18.197540880261027
24,0.9,17.97456551235166
24,0.91,17.736743113598806
24,0.92,17.48082958522507
24,0.93,17.20236957693999
24,0.94,16.894985048620118
24,0.95,16.549038714743148
24,0.96,16.14885763916398
24,0.97,15.666087668614894
24,0.98,15.039892882247807
24,0.99,14.088504476514645
25,0.5,24.66746836698842
25,0.51,24.543310117900273
25,0.52,24.419492166519642
25,0.53,24.29593699527659
25,0.54,24.172567454925513
25,0.55,24.049306426043344
25,0.56,23.926076477462836
25,0.57,23.802799517648523
25,0.58,23.679396434825442
25,0.59,23.555786721374808
25,0.6,23.431888077604462
25,0.61,23.307615989468868
25,0.62,23.182883274131186
25,0.63,23.05759958639995
25,0.64,22.931670877997067
25,0.65,22.804998800273463
25,0.66,22.677480039319835
25,0.67,22.549005570340434
25,0.68,22.419459815558053
25,0.69,22.288719686657466
25,0.7,22.156653488662002
25,0.71,22.023119656923274
25,0.72,21.88796529224726
25,0.73,21.751024450621696
25,0.74,21.612116132919077
25,0.75,21.471041905452967
25,0.76,21.32758306314
25,0.77,21.18149722153082
25,0.78,21.03251418963079
25,0.79,20.8803309286071
25,0.8,20.724605336810118
25,0.81,20.56494851095976
25,0.82,20.4009150045217
25,0.83,20.23199041796189
25,0.84,20.057575380993843
25,0.85,19.876964573947063
25,0.86,19.689318799803882
25,0.87,19.493627114875405
25,0.88,19.288654394801547
25,0.89,19.072866971892
25,0.9,18.84432419698925
25,0.91,18.600515055070048
25,0.92,18.338102199437103
25,0.93,18.05250147540887
25,0.94,17.737149268476564
25,0.95,17.382125841750877
25,0.96,16.971294998589773
25,0.97,16.47545581565577
25,0.98,15.831931187459624
25,0.99,14.853341349420885
26,0.5,25.667437102962417
26,0.51,25.540777495232955
26,0.52,25.414456639958964
26,0.53,25.288395450127705
26,0.54,25.162515193329934
26,0.55,25.0367371461515
26,0.56,24.910982245258452
26,0.57,24.785170731094215
26,0.58,24.65922177990236
26,0.59,24.533053119482844
26,0.6,24.40658062367064
26,0.61,24.279717879976893
26,0.62,24.152375724130863
26,0.63,24.024461734376683
26,0.64,23.895879677272998
26,0.65,23.76652889536616
26,0.66,23.636303625392905
26,0.67,23.505092233531567
26,0.68,23.372776351550296
26,0.69,23.2392298943503
26,0.7,23.10431793517721
26,0.71,22.967895409416375
26,0.72,22.829805611048737
26,0.73,22.68987843705123
26,0.74,22.547928323630764
26,0.75,22.40375180328605
26,0.76,22.257124592039965
26,0.77,22.10779808999395
26,0.78,21.95549514306527
26,0.79,21.799904865649424
26,0.8,21.640676257489343
26,0.81,21.477410254941752
26,0.82,21.30964972442167
26,0.83,21.136866714273097
26,0.84,20.95844599907036
26,0.85,20.773663525794607
26,0.86,20.581657717900995
26,0.87,20.38139056144826
26,0.88,20.17159372009789
26,0.89,19.950692107462118
26,0.9,19.71669242646098
26,0.91,19.467015212443577
26,0.92,19.19823167219091
26,0.93,18.905631330218927
26,0.94,18.582468568088508
26,0.95,18.21854661809582
26,0.96,17.797274886315375
26,0.97,17.28862181744798
26,0.98,16.628104028669053
26,0.99,15.62283630254409
27,0.5,26.667408185498516
27,0.51,26.538295586754952
27,0.52,26.40952022371715
27,0.53,26.281001469870212
27,0.54,26.152659039836518
27,0.55,26.024412636795336
27,0.56,25.896181596358943
27,0.57,25.76788452273633
27,0.58,25.63943891280338
27,0.59,25.510760763382955
27,0.6,25.38176415660729
27,0.61,25.252360817670624
27,0.62,25.122459638559008
27,0.63,24.99196616043607
27,0.64,24.860782006228213
27,0.65,24.728804253538794
27,0.66,24.59592473626108
27,0.67,24.462029261066824
27,0.68,24.32699672220699
27,0.69,24.190698094622896
27,0.7,24.05299528103112
27,0.71,23.913739783147747
27,0.72,23.77277116019994
27,0.73,23.62991522884977
27,0.74,23.48498194696181
27,0.75,23.33776290836036
27,0.76,23.188028355554398
27,0.77,23.035523590527653
27,0.78,22.87996462747056
27,0.79,22.72103288194126
27,0.8,22.558368622724196
27,0.81,22.39156281709551
27,0.82,22.220146864278
27,0.83,22.04357951523633
27,0.84,21.86122998718873
27,0.85,21.672355845295684
27,0.86,21.476073553035125
27,0.87,21.271318533185887
27,0.88,21.05678985874599
27,0.89,20.830871798553943
27,0.9,20.59151939007774
27,0.91,20.33608599456024
27,0.92,20.061053073599858
27,0.93,19.761586176844173
27,0.94,19.4307610549806
27,0.95,19.058109031239702
27,0.96,18.626593490794846
27,0.97,18.10536750209073
27,0.98,17.428174415411984
27,0.99,16.3967233919545
28,0.5,27.667381359999517
28,0.51,27.535861436329284
28,0.52,27.404677258617202
28,0.53,27.273746689136722
28,0.54,27.14298791807341
28,0.55,27.012319104099877
28,0.56,26.881658011174423
28,0.57,26.750921637308707
28,0.58,26.62002583083024
28,0.59,26.488884889340795
28,0.6,26.357411136128512
28,0.61,26.225514468211944
28,0.62,26.093101869454376
28,0.63,25.960076881255134
28,0.64,25.826339022160425
28,0.65,25.691783146286497
28,0.66,25.556298728643952
28,0.67,25.419769063204104
28,0.68,25.282070356739208
28,0.69,25.14307069794439
28,0.7,25.00262887690531
28,0.71,24.860593024341423
28,0.72,24.716799032859537
28,0.73,24.57106871320562
28,0.74,24.423207626514365
28,0.75,24.2730025178875
28,0.76,24.120218255956637
28,0.77,23.964594155529017
28,0.78,23.805839523280095
28,0.79,23.643628215819504
28,0.8,23.477591929511373
28,0.81,23.307311843446982
28,0.82,23.13230809758698
28,0.83,22.952026386450072
28,0.84,22.765820651554417
28,0.85,22.572930408748547
28,0.86,22.3724505584079
28,0.87,22.16329043963483
28,0.88,21.944117122578188
28,0.89,21.71327496355291
28,0.9,21.46866826421961
28,0.91,21.207584418764736
28,0.92,20.926416753778554
28,0.93,20.620209064528723
28,0.94,20.281861663942504
28,0.95,19.900638815465626
28,0.96,19.45906581565306
28,0.97,18.925494807044046
28,0.98,18.23192715104533
28,0.99,17.17476102858909
29,0.5,28.667356407409383
29,0.51,28.53347236583782
29,0.52,28.399922606104152
29,0.53,28.26662350605672
29,0.54,28.13349175845947
29,0.55,28.000444004842777
29,0.56,27.867396465349238
29,0.57,27.734264560235424
29,0.58,27.600962518464044
29,0.59,27.46740296848692
29,0.6,27.333496505864066
29,0.61,27.199151231769648
29,0.62,27.064272255677107
29,0.63,26.928761154561176
29,0.64,26.7925153797618
29,0.65,26.65542760117025
29,0.66,26.51738497655015
29,0.67,26.37826833150407
29,0.68,26.23795123272009
29,0.69,26.09629893352404
29,0.7,25.95316716621311
29,0.71,25.80840074987614
29,0.72,25.66183197504089
29,0.73,25.51327871701555
29,0.74,25.36254221751943
29,0.75,25.20940445814924
29,0.76,25.053625028055073
29,0.77,24.89493735997735
29,0.78,24.733044170763694
29,0.79,24.567611890620974
29,0.8,24.39826379371518
29,0.81,24.224571442366937
29,0.82,24.04604391431497
29,0.83,23.862114075957713
29,0.84,23.672120860043684
29,0.85,23.475286048250315
29,0.86,23.27068335401625
29,0.87,23.05719648737209
29,0.88,22.83346107282847
29,0.89,22.59778224835236
29,0.9,22.348014461170536
29,0.91,22.081380282884318
29,0.92,21.794186431916078
29,0.93,21.481357054945747
29,0.94,21.135620055689664
29,0.95,20.745977237834477
29,0.96,20.29452333518913
29,0.97,19.74882327739391
29,0.98,19.039166127865915
29,0.99,17.95672896854261
30,0.5,29.66733313822123
30,0.51,29.53112593977407
30,0.52,29.395251583408637
30,0.53,29.25962498795938
30,0.54,29.124161374397136
30,0.55,28.98877589307027
30,0.56,28.853383246715854
30,0.57,28.717897304819036
30,0.58,28.582230704665182
30,0.59,28.44629443408628
30,0.6,28.309997390436227
30,0.61,28.17324590972053
30,0.62,28.03594325902908
30,0.63,27.89798908444359
30,0.64,27.759278805370574
30,0.65,27.619702944731486
30,0.66,27.47914638255126
30,0.67,27.337487518131383
30,0.68,27.19459732305103
30,0.69,27.050338263547992
30,0.7,26.904563066176394
30,0.71,26.75711329473533
30,0.72,26.607817698926656
30,0.73,26.456490285511016
30,0.74,26.30292805017279
30,0.75,26.146908291887556
30,0.76,25.988185409922206
30,0.77,25.826487054721262
30,0.78,25.661509465017897
30,0.79,25.492911770438486
30,0.8,25.32030896555822
30,0.81,25.143263158658495
30,0.82,24.961272552323113
30,0.83,24.77375740160842
30,0.84,24.580041883935312
30,0.85,24.379330346040703
30,0.86,24.170675671619307
30,0.87,23.95293637332916
30,0.88,23.724717159209664
30,0.89,23.48428460816041
30,0.9,23.229444150101724
30,0.91,22.957354621151573
30,0.92,22.66423758199383
30,0.93,22.344899531324856
30,0.94,21.991898841242815
30,0.95,21.593979226994882
30,0.96,21.132812012488845
30,0.97,20.575187950412115
30,0.98,19.849712038879254
30,0.99,18.742425764901895
31,0.5,30.667311387657918
31,0.51,30.528819935443106
31,0.52,30.39065990875402
31,0.53,30.252744791560897
31,0.54,30.11498835739798
31,0.55,29.977304290103717
31,0.56,29.83960580010978
31,0.57,29.701805231775452
31,0.58,29.56381365702369
31,0.59,29.425540450182925
31,0.6,29.28689283846051
31,0.61,29.147775421849982
31,0.62,29.008089655479697
31,0.63,28.86773328641082
31,0.64,28.72659973564473
31,0.65,28.5845774145464
31,0.66,28.441548962958063
31,0.67,28.297390393869964
31,0.68,28.15197012650724
31,0.69,28.005147885918262
31,0.7,27.85677344239279
31,0.71,27.706685158003133
31,0.72,27.55470829986065
31,0.73,27.400653069774435
31,0.74,27.244312287162614
31,0.75,27.085458645284657
31,0.76,26.9238414387175
31,0.77,26.75918263047842
31,0.78,26.591172087413856
31,0.79,26.419461758217366
31,0.8,26.243658493487064
31,0.81,26.063315102221555
31,0.82,25.877919089755792
31,0.83,25.686878305974496
31,0.84,25.489502414021135
31,0.85,25.28497861030474
31,0.86,25.072339288535467
31,0.87,24.850418174648965
31,0.88,24.61778956360643
31,0.89,24.372682102446596
31,0.9,24.11285300023618
31,0.91,23.83539839196546
31,0.92,23.5364560607451
31,0.93,23.210716761148102
31,0.94,22.85057207237987
31,0.95,22.444511782125115
31,0.96,21.97379061389293
31,0.97,21.404437555944362
31,0.98,20.663400430405176
31,0.99,19.531666597525913
32,0.5,31.667291011765982
32,0.51,31.526552317718664
32,0.52,31.386143654766197
32,0.53,31.245977095003774
32,0.54,31.105964987715364
32,0.55,30.96601957371656
32,0.56,30.8260525950285
32,0.57,30.68597489529909
32,0.58,30.545696006140965
32,0.59,30.405123714194467
32,0.6,30.26416360323433
32,0.61,30.122718565001115
32,0.62,29.980688271625784
32,0.63,29.837968601494687
32,0.64,29.69445100912692
32,0.65,29.550021828049346
32,0.66,29.404561493680717
32,0.67,29.25794367077748
32,0.68,29.1100342669218
32,0.69,28.960690309678526
32,0.7,28.809758660188546
32,0.71,28.657074529803793
32,0.72,28.50245975850202
32,0.73,28.34572080370416
32,0.74,28.18664637500551
32,0.75,28.02500463319098
32,0.76,27.860539849284812
32,0.77,27.6929683892316
32,0.78,27.521973849167104
32,0.79,27.347201110813472
32,0.8,27.168249009964434
32,0.81,26.98466120374696
32,0.82,26.795914669715106
32,0.83,26.60140504898084
32,0.84,26.400427720044622
32,0.85,26.19215300013256
32,0.86,25.975593116666573
32,0.87,25.749557400113886
32,0.88,25.512590211998113
32,0.89,25.26288286514208
32,0.9,24.99814510671883
32,0.91,24.715411356320125
32,0.92,24.410736934862864
32,0.93,24.07869866744081
32,0.94,23.711523951005496
32,0.95,23.297452612406985
32,0.96,22.817329267411044
32,0.97,22.236432976865782
32,0.98,21.480080035482413
32,0.99,20.32428141448625
33,0.5,32.66727188422721
33,0.51,32.5243212175325
33,0.52,32.381699208631616
33,0.53,32.23931653966338
33,0.54,32.0970841577684
33,0.55,31.954912883133357
33,0.56,31.81271301215187
33,0.57,31.670393911039284
33,0.58,31.52786359498505
33,0.59,31.385028287556747
33,0.6,31.241791954568992
33,0.61,31.098055805978753
33,0.62,30.953717758538698
33,0.63,30.808671850897365
33,0.64,30.66280760153308
33,0.65,30.51600929828891
33,0.66,30.36815520626131
33,0.67,30.219116678285555
33,0.68,30.068757149125958
33,0.69,29.916930990545605
33,0.7,29.76348219947145
33,0.71,29.608242885181518
33,0.72,29.451031513412328
33,0.73,29.29165085496077
33,0.74,29.129885572973155
33,0.75,28.96549936561954
33,0.76,28.7982315577642
33,0.77,28.62779300446604
33,0.78,28.453861127662147
33,0.79,28.27607385081424
33,0.8,28.094022118136774
33,0.81,27.907240575513484
33,0.82,27.71519583439258
33,0.83,27.517271514487643
33,0.84,27.312748928746604
